Price,Brand,Model,Ram size,Quantity,Ram type,Ram speed,CAS latency,Link
209.99,Corsair,CMH64GX5M2B6000C40W,64,2,DDR5,6000,40,https://amazon.com/dp/B0C4Y25Q1R?tag=pcbuilder00-20
209.99,G.Skill,Trident Z5,32,2,DDR5,6000,40,https://amazon.com/dp/B09PTLW5R1?tag=pcbuilder00-20
209.99,G.Skill,F5-6000J3040G32GX2-TZ5RW,64,2,DDR5,6000,30,https://amazon.com/dp/B0CBLC66NB?tag=pcbuilder00-20
209.99,Corsair,CMK64GX5M4B5600C36,64,4,DDR5,5600,36,https://amazon.com/dp/B0BLHG7FX5?tag=pcbuilder00-20
209.99,G.Skill,Trident Z5 RGB,32,2,DDR5,5600,30,https://amazon.com/dp/B09XZD9SPT?tag=pcbuilder00-20
209.99,Corsair,Dominator Platinum,32,4,DDR4,3600,18,https://amazon.com/dp/B07N3H9MYS?tag=pcbuilder00-20
209.99,TEAMGROUP,T-Force XTREEM ARGB,64,2,DDR4,3600,18,https://amazon.com/dp/B08T15CYKH?tag=pcbuilder00-20
209.99,Corsair,Vengeance RGB Pro,64,2,DDR4,3200,16,https://amazon.com/dp/B081BTGNDW?tag=pcbuilder00-20
209.99,G.Skill,Trident Z RGB,32,2,DDR4,3200,14,https://amazon.com/dp/B071VRMFDQ?tag=pcbuilder00-20
209.99,G.Skill,TridentZ RGB,64,2,DDR4,3200,16,https://amazon.com/dp/B087T2B287?tag=pcbuilder00-20
212.35,G.Skill,9734946,32,2,DDR5,5200,36,https://amazon.com/dp/B09W99CZD4?tag=pcbuilder00-20
213.64,G.Skill,Trident Z RGB,16,2,DDR4,4133,19,https://amazon.com/dp/B01NCV4CY8?tag=pcbuilder00-20
213.74,G.Skill,F5-6000J3040G32GX2-TZ5K,48,2,DDR5,6000,40,https://amazon.com/dp/B0B2VGVLPF?tag=pcbuilder00-20
213.99,G.Skill,Ripjaws V,64,4,DDR4,2400,15,https://amazon.com/dp/B018OBIWVA?tag=pcbuilder00-20
214.99,G.Skill,F5-6400J3239G32GX2-TZ5RW,64,2,DDR5,6400,32,https://amazon.com/dp/B0CBLCKQGV?tag=pcbuilder00-20
214.99,G.Skill,Trident Z Neo,64,2,DDR4,3600,18,https://amazon.com/dp/B088CTJLHP?tag=pcbuilder00-20
214.99,Corsair,Vengeance RGB Pro,64,4,DDR4,3200,16,https://amazon.com/dp/B0869742GW?tag=pcbuilder00-20
214.99,Corsair,Vengeance,32,2,DDR4,3000,16,https://amazon.com/dp/B01G260V2C?tag=pcbuilder00-20
215.99,Corsair,Vengeance LPX,64,2,DDR4,3000,16,https://amazon.com/dp/B07VQJ9NPB?tag=pcbuilder00-20
216.12,G.Skill,Trident Z Royal,32,2,DDR4,3600,16,https://amazon.com/dp/B081TG1VQ4?tag=pcbuilder00-20
216.5,Corsair,Vengeance LPX,16,2,DDR4,3000,15,https://amazon.com/dp/B013GZ5PD2?tag=pcbuilder00-20
216.54,G.Skill,Ripjaws V,64,4,DDR4,2666,15,https://amazon.com/dp/B0171GR5WG?tag=pcbuilder00-20
218.99,Crucial,CT2K32G52C42S5,64,2,DDR5,5200,42,https://amazon.com/dp/B0BNXX1NT8?tag=pcbuilder00-20
219,Kingston,HyperX Fury RGB,32,4,DDR4,3466,16,https://amazon.com/dp/B07WG9TB4P?tag=pcbuilder00-20
219.99,Corsair,CMP32GX5M2X7200C34,32,2,DDR5,7200,34,https://amazon.com/dp/B0CHSBX471?tag=pcbuilder00-20
219.99,G.Skill,F5-7200J3646F24GX2-TZ5RK,48,2,DDR5,7200,36,https://amazon.com/dp/B0C2B1GB7H?tag=pcbuilder00-20
219.99,Corsair,CMP32GX5M2X7200C34W,32,2,DDR5,7200,34,https://amazon.com/dp/B0CHSGVHCB?tag=pcbuilder00-20
219.99,G.Skill,F5-7200J3646F24GX2-TZ5RS,48,2,DDR5,7200,36,https://amazon.com/dp/B0C2B65XQ7?tag=pcbuilder00-20
219.99,Corsair,CMH64GX5M2B6400C32,64,2,DDR5,6400,32,https://amazon.com/dp/B0C1RGLVZ8?tag=pcbuilder00-20
219.99,G.Skill,Trident Z5 RGB,32,2,DDR5,6400,32,https://amazon.com/dp/B09QS2K59B?tag=pcbuilder00-20
219.99,PNY,XLR8,32,2,DDR5,6200,42,https://amazon.com/dp/B09XBWZ2GZ?tag=pcbuilder00-20
219.99,Corsair,CMK64GX5M4B6000C36,64,4,DDR5,6000,36,https://amazon.com/dp/B0CBRKMTG7?tag=pcbuilder00-20
219.99,Patriot Memory,Viper Venom RGB,32,2,DDR5,6000,36,https://amazon.com/dp/B09XZ6VVY9?tag=pcbuilder00-20
219.99,G.Skill,Trident Z RGB,64,2,DDR4,3600,18,https://amazon.com/dp/B087T7DWSN?tag=pcbuilder00-20
219.99,G.Skill,Trident Z Neo,64,2,DDR4,3200,16,https://amazon.com/dp/B085ZVZFMC?tag=pcbuilder00-20
221.31,G.Skill,Trident Z,32,2,DDR4,3200,14,https://amazon.com/dp/B01ACOFVXE?tag=pcbuilder00-20
223,G.Skill,Trident Z Royal,32,2,DDR4,3000,16,https://amazon.com/dp/B07PYLVWHR?tag=pcbuilder00-20
223.06,G.Skill,Trident Z Royal,32,4,DDR4,3200,16,https://amazon.com/dp/B07Q52DHGR?tag=pcbuilder00-20
224.99,Patriot Memory,PVXR532G80C38K,32,2,DDR5,8000,38,https://amazon.com/dp/B0C3WBCLTM?tag=pcbuilder00-20
224.99,Corsair,CMK64GX5M4B6000Z36,64,4,DDR5,6000,36,https://amazon.com/dp/B0CCXS3YP1?tag=pcbuilder00-20
226.86,G.Skill,Trident Z Royal,16,2,DDR4,3200,14,https://amazon.com/dp/B07L73P7TM?tag=pcbuilder00-20
226.99,Corsair,Vengeance RGB Pro,32,2,DDR4,3200,16,https://amazon.com/dp/B07GSKGSM6?tag=pcbuilder00-20
227,ADATA,AX5U6000C3032G-CLARWH,32,1,DDR5,6000,30,https://amazon.com/dp/B0C6B1WKQM?tag=pcbuilder00-20
227.05,G.Skill,Trident Z5 RGB,32,2,DDR5,6000,36,https://amazon.com/dp/B09R4Z8G98?tag=pcbuilder00-20
227.99,Corsair,Vengeance RGB Pro,64,2,DDR4,3600,18,https://amazon.com/dp/B081BTFN1B?tag=pcbuilder00-20
228.95,Crucial,CT2K32G52C42U5,64,2,DDR5,5200,42,https://amazon.com/dp/B0BLTG93K8?tag=pcbuilder00-20
229.99,Corsair,CMK64GX5M2B6000Z30,64,2,DDR5,6000,30,https://amazon.com/dp/B0C5M7J967?tag=pcbuilder00-20
229.99,G.Skill,Trident Z5 RGB,32,2,DDR5,6000,40,https://amazon.com/dp/B09Y1BM3ZH?tag=pcbuilder00-20
229.99,Corsair,CMH64GX5M4B5600C36,64,4,DDR5,5600,36,https://amazon.com/dp/B0BLHHBBDG?tag=pcbuilder00-20
229.99,Corsair,Vengeance RGB Pro,64,4,DDR4,3600,18,https://amazon.com/dp/B08GSSY4J4?tag=pcbuilder00-20
229.99,Corsair,Dominator Platinum RGB,32,4,DDR4,3600,18,https://amazon.com/dp/B088MY8P5V?tag=pcbuilder00-20
229.99,Corsair,Vengeance LPX,64,4,DDR4,2133,13,https://amazon.com/dp/B017NW5IOA?tag=pcbuilder00-20
230,Corsair,Vengeance LPX,32,4,DDR4,3600,18,https://amazon.com/dp/B01AKWV600?tag=pcbuilder00-20
231.64,Kingston Technology,KF560C36BBEK2-64,64,2,DDR5,6000,36,https://amazon.com/dp/B0BRTHYGZF?tag=pcbuilder00-20
231.64,XPG,AX4U320032G16A-DCBKD45,64,2,DDR4,3200,16,https://amazon.com/dp/B094XFVMB8?tag=pcbuilder00-20
233.92,G.Skill,F5-5600J3036D32GX2-TZ5RK,64,2,DDR5,5600,30,https://amazon.com/dp/B0B231HVCW?tag=pcbuilder00-20
233.99,G.Skill,Ripjaws V,32,4,DDR4,3200,15,https://amazon.com/dp/B01C6XPXUU?tag=pcbuilder00-20
234.99,G.Skill,Trident Z5,32,2,DDR5,6000,30,https://amazon.com/dp/B09YKHSG9Z?tag=pcbuilder00-20
234.99,Corsair,CMH64GX5M2B6000C30W,64,2,DDR5,6000,30,https://amazon.com/dp/B0CD7VZKN6?tag=pcbuilder00-20
234.99,Crucial,CT4K16G4DFD824A,64,4,DDR4,2400,17,https://amazon.com/dp/B019FRDP6E?tag=pcbuilder00-20
236.45,Corsair,CMK64GX5M2B6600C32,64,2,DDR5,6600,32,https://amazon.com/dp/B0BTNX6RYK?tag=pcbuilder00-20
238.97,G.Skill,Trident Z RGB,32,2,DDR4,3600,17,https://amazon.com/dp/B074WBVGSQ?tag=pcbuilder00-20
239,Kingston,HyperX Predator RGB,32,2,DDR4,3000,15,https://amazon.com/dp/B07MVPS7YQ?tag=pcbuilder00-20
239.99,V-COLOR COLOR YOUR LIFE,TMXPL3260834SWK,64,2,DDR5,6000,34,https://amazon.com/dp/B0BKZWJ4HS?tag=pcbuilder00-20
239.99,Kingston,HyperX Fury,64,4,DDR4,2666,16,https://amazon.com/dp/B089QT5M6D?tag=pcbuilder00-20
239.99,Crucial,CT4K16G4DFD8266,64,4,DDR4,2666,19,https://amazon.com/dp/B0752DVM47?tag=pcbuilder00-20
240,Corsair,CMH64GX5M2B6600C32,64,2,DDR5,6600,32,https://amazon.com/dp/B0C1RG29C4?tag=pcbuilder00-20
241.37,Corsair,Dominator Platinum RGB,16,2,DDR4,4266,19,https://amazon.com/dp/B07N3HP6WH?tag=pcbuilder00-20
243.43,Kingston,KVR16E11K4/32,32,4,DDR3,1600,11,https://amazon.com/dp/B008LMO1DG?tag=pcbuilder00-20
243.99,G.Skill,Trident Z Royal,32,2,DDR4,3600,16,https://amazon.com/dp/B07YQCR9V2?tag=pcbuilder00-20
244.31,Kingston,Fury Beast RGB,32,2,DDR5,4800,40,https://amazon.com/dp/B0B1QQ6QXM?tag=pcbuilder00-20
244.42,HyperX,HX424C15FB2K4/32,32,4,DDR4,2400,15,https://amazon.com/dp/B01D8U2AUQ?tag=pcbuilder00-20
244.88,G.Skill,Trident Z Neo,32,2,DDR4,3200,14,https://amazon.com/dp/B07Y2DMSY4?tag=pcbuilder00-20
244.99,G.Skill,F5-7600J3852F24GX2-TZ5RK,48,2,DDR5,7600,38,https://amazon.com/dp/B0C5ZBZ1B7?tag=pcbuilder00-20
247.4,Corsair,Dominator Platinum RGB,32,2,DDR4,4000,19,https://amazon.com/dp/B07S1YL7NM?tag=pcbuilder00-20
248.29,G.Skill,F5-6400J3648G24GX2-TZ5RK,48,2,DDR5,6400,36,https://amazon.com/dp/B0C5Z2PQT9?tag=pcbuilder00-20
249.99,G.Skill,F5-7600J3848F24GX2-TZ5RW,48,2,DDR5,7600,38,https://amazon.com/dp/B0CBLCY4T8?tag=pcbuilder00-20
249.99,G.Skill,F5-6800J3445G32GX2-RS5K,64,2,DDR5,6800,34,https://amazon.com/dp/B0C6HV2T9Z?tag=pcbuilder00-20
249.99,Corsair,CMP48GX5M2B6000C30W,48,2,DDR5,6000,30,https://amazon.com/dp/B0CHSHNHD8?tag=pcbuilder00-20
249.99,G.Skill,Trident Z Royal,64,2,DDR4,3600,18,https://amazon.com/dp/B088KTC1TB?tag=pcbuilder00-20
249.99,ADATA,XPG SPECTRIX D50,16,2,DDR4,3200,16,https://amazon.com/dp/B08857GNNQ?tag=pcbuilder00-20
251,XPG,AX5U6000C3032G-CLARBK,32,1,DDR5,6000,30,https://amazon.com/dp/B0C69S2RHY?tag=pcbuilder00-20
254.3,G.Skill,Trident Z RGB,16,2,DDR4,4133,17,https://amazon.com/dp/B07CYPDM63?tag=pcbuilder00-20
254.31,ADATA,XPG Spectrix D80,16,2,DDR4,3600,17,https://amazon.com/dp/B07D2VJXX4?tag=pcbuilder00-20
254.79,G.Skill,Trident Z Royal,32,2,DDR4,3600,16,https://amazon.com/dp/B07YQ12FC3?tag=pcbuilder00-20
255.91,G.Skill,Ripjaws V,32,2,DDR4,3600,14,https://amazon.com/dp/B08R9S3ZYJ?tag=pcbuilder00-20
256.31,Crucial,Ballistix 3200,32,2,DDR4,3200,16,https://amazon.com/dp/B083TSJ8NB?tag=pcbuilder00-20
257.99,Crucial,CP2K48G56C46U5,96,2,DDR5,5600,46,https://amazon.com/dp/B0C79RMMCL?tag=pcbuilder00-20
259,Crucial,Registered,64,1,DDR4,2400,17,https://amazon.com/dp/B01EOQ5UKK?tag=pcbuilder00-20
259.99,Corsair,CMP48GX5M2B7000C36,48,2,DDR5,7000,36,https://amazon.com/dp/B0CHSF5G4K?tag=pcbuilder00-20
259.99,Corsair,CMH64GX5M4B6000C36,64,4,DDR5,6000,36,https://amazon.com/dp/B0CBRHNH1T?tag=pcbuilder00-20
259.99,Corsair,CMK64GX5M2B5200C40,64,2,DDR5,5200,40,https://amazon.com/dp/B09R7S7PXC?tag=pcbuilder00-20
259.99,TEAMGROUP,T-Force Xtreem ARGB,32,2,DDR4,3600,14,https://amazon.com/dp/B08T24YD3G?tag=pcbuilder00-20
262.06,G.Skill,Ripjaws Z,32,4,DDR3,2400,11,https://amazon.com/dp/B00FVCRIHA?tag=pcbuilder00-20
262.35,G.Skill,Ripjaws V,64,4,DDR4,3000,16,https://amazon.com/dp/B07791TXY6?tag=pcbuilder00-20
263.67,Corsair,CMK32GX5M2D6000C36,32,2,DDR5,6000,36,https://amazon.com/dp/B0B15DST2L?tag=pcbuilder00-20
264.99,Corsair,CMP48GX5M2X7200C36,48,2,DDR5,7200,36,https://amazon.com/dp/B0CHSCVNQN?tag=pcbuilder00-20
264.99,Corsair,CMH96GX5M2B5600C40,96,2,DDR5,5600,40,https://amazon.com/dp/B0BVN19N31?tag=pcbuilder00-20
266,ADATA,AX5U6000C3016G-DCLARBK,32,2,DDR5,6000,30,https://amazon.com/dp/B0C6B2JM7H?tag=pcbuilder00-20
269.99,G.Skill,F5-6800J3445G32GX2-TZ5RK,64,2,DDR5,6800,34,https://amazon.com/dp/B0C5Z8VJN5?tag=pcbuilder00-20
269.99,G.Skill,Ripjaws V,32,4,DDR4,4000,15,https://amazon.com/dp/B086DVTKX7?tag=pcbuilder00-20
270.99,G.Skill,Ripjaws V,64,4,DDR4,3600,18,https://amazon.com/dp/B07Z86MBHF?tag=pcbuilder00-20
274,G.Skill,190429,32,2,DDR5,6400,32,https://amazon.com/dp/B09VM9DRFC?tag=pcbuilder00-20
274.99,Kingston,Fury Renegade RGB,32,2,DDR5,6400,32,https://amazon.com/dp/B0B72BM63Q?tag=pcbuilder00-20
275.99,Corsair,DOMINATOR PLATINUM,32,2,DDR5,6000,36,https://amazon.com/dp/B09WH7X8XH?tag=pcbuilder00-20
276.48,G.Skill,Ripjaws V,64,2,DDR4,3600,16,https://amazon.com/dp/B08LPZ13VC?tag=pcbuilder00-20
276.53,Corsair,Vengeance LPX,16,2,DDR4,4133,19,https://amazon.com/dp/B07CGGNH6Y?tag=pcbuilder00-20
277.98,Crucial,CT16G4RFS4293,16,1,DDR4,2933,21,https://amazon.com/dp/B07KFQBVZ1?tag=pcbuilder00-20
279,Gigabyte,AORUS RGB,16,2,DDR4,3600,18,https://amazon.com/dp/B084KGJDDM?tag=pcbuilder00-20
279,G.Skill,Trident Z Neo,32,4,DDR4,3600,16,https://amazon.com/dp/B07WW7VQXG?tag=pcbuilder00-20
279.48,G.Skill,Trident Z Neo,64,4,DDR4,3200,16,https://amazon.com/dp/B07WVFQB5D?tag=pcbuilder00-20
279.55,TEAMGROUP,T-Force XTREEM ARGB,64,2,DDR4,3200,16,https://amazon.com/dp/B08T1YKV1W?tag=pcbuilder00-20
279.94,Kingston,HyperX,16,4,DDR3,1600,9,https://amazon.com/dp/B0033BTACM?tag=pcbuilder00-20
279.99,G.Skill,F5-8000J4048F24GX2-TZ5RS,48,2,DDR5,8000,40,https://amazon.com/dp/B0C2BJV4MG?tag=pcbuilder00-20
279.99,G.Skill,F5-8000J4048F24GX2-TZ5RW,48,2,DDR5,8000,40,https://amazon.com/dp/B0CBLG1DNN?tag=pcbuilder00-20
279.99,Corsair,CMK64GX5M4B6600C32,64,4,DDR5,6600,32,https://amazon.com/dp/B0BVKY252S?tag=pcbuilder00-20
279.99,Corsair,CMT64GX5M2B6000C30,64,2,DDR5,6000,30,https://amazon.com/dp/B0C4Y5DB8V?tag=pcbuilder00-20
280.51,Corsair,Dominator Platinum RGB,32,4,DDR4,3000,15,https://amazon.com/dp/B07N3HCVVV?tag=pcbuilder00-20
280.53,Kingston,KVR16R11D4K4/64,64,4,DDR3,1600,11,https://amazon.com/dp/B0088SSV6G?tag=pcbuilder00-20
284.91,XPG,AX5U6000C4016G-DCLARBK,32,2,DDR5,6000,40,https://amazon.com/dp/B09NCR1ZGK?tag=pcbuilder00-20
285.99,G.Skill,Trident Z Royal,32,2,DDR4,3200,14,https://amazon.com/dp/B07Q36VXX4?tag=pcbuilder00-20
286.24,Corsair,Vengeance LPX,64,4,DDR4,2400,14,https://amazon.com/dp/B016ORTP1M?tag=pcbuilder00-20
288.09,G.Skill,Trident Z Neo,64,4,DDR4,3600,18,https://amazon.com/dp/B07XK9TDV1?tag=pcbuilder00-20
288.91,G.Skill,Trident Z RGB,32,2,DDR4,4000,19,https://amazon.com/dp/B07K28FGJ5?tag=pcbuilder00-20
289,G.Skill,Flare X,64,4,DDR4,3200,16,https://amazon.com/dp/B07Z86S3DW?tag=pcbuilder00-20
289.99,G.Skill,RipJaws V,128,4,DDR4,2666,18,https://amazon.com/dp/B084Q5TNDX?tag=pcbuilder00-20
290,Corsair,Vengeance RGB Pro,32,2,DDR4,3200,16,https://amazon.com/dp/B07GTG2T7L?tag=pcbuilder00-20
294.99,Corsair,CMP64GX5M2B6000C30W,64,2,DDR5,6000,30,https://amazon.com/dp/B0CHSGZDQD?tag=pcbuilder00-20
294.99,G.Skill,RipJaws S5,64,2,DDR5,5600,36,https://amazon.com/dp/B09YK4QBWN?tag=pcbuilder00-20
298,Corsair,Vengeance RGB Pro,32,2,DDR4,3000,15,https://amazon.com/dp/B07GSK2WL3?tag=pcbuilder00-20
298,Corsair,Vengeance RGB Pro,64,2,DDR4,3000,16,https://amazon.com/dp/B083W279CH?tag=pcbuilder00-20
299.96,Crucial,CT4K16G4DFD8213,64,4,DDR4,2133,15,https://amazon.com/dp/B015YPB3TW?tag=pcbuilder00-20
299.99,Corsair,CMT64GX5M2B5200C40,64,2,DDR5,5200,40,https://amazon.com/dp/B09RX4N6JZ?tag=pcbuilder00-20
299.99,Corsair,CMT64GX4M4K3600C18,64,4,DDR4,3600,18,https://amazon.com/dp/B07N3HJ2DQ?tag=pcbuilder00-20
299.99,Corsair,Dominator Platinum,32,4,DDR4,3600,16,https://amazon.com/dp/B07P5GWXR4?tag=pcbuilder00-20
304.21,G.Skill,Ripjaws V,64,4,DDR4,3600,16,https://amazon.com/dp/B083QRV1QT?tag=pcbuilder00-20
306.36,Samsung,MV-3V4G3D/US,8,2,DDR3,1600,11,https://amazon.com/dp/B00592002W?tag=pcbuilder00-20
309.99,Corsair,CMH64GX5M4B6600C32,64,4,DDR5,6600,32,https://amazon.com/dp/B0BVKY73YS?tag=pcbuilder00-20
309.99,Corsair,Dominator Platinum RGB,64,4,DDR4,3600,18,https://amazon.com/dp/B088MY3N39?tag=pcbuilder00-20
309.99,Corsair,Dominator Platinum RGB,64,4,DDR4,3600,18,https://amazon.com/dp/B083JWSQXW?tag=pcbuilder00-20
310.01,G.Skill,Trident Z Royal,32,2,DDR4,4000,16,https://amazon.com/dp/B08PNM3VTV?tag=pcbuilder00-20
311.46,G.Skill,TridentZ RGB,16,2,DDR4,4600,18,https://amazon.com/dp/B07GPQ45F1?tag=pcbuilder00-20
312.67,G.Skill,TridentZ RGB,32,4,DDR4,4000,17,https://amazon.com/dp/B07CW4FVCS?tag=pcbuilder00-20
319.7,Kingston,HyperX Predator,64,2,DDR4,3200,16,https://amazon.com/dp/B089P1X214?tag=pcbuilder00-20
319.99,Corsair,CMK64GX5M2B5600C40,64,2,DDR5,5600,40,https://amazon.com/dp/B09WN2H42Y?tag=pcbuilder00-20
321.99,G.Skill,Trident Z RGB,32,2,DDR4,3600,14,https://amazon.com/dp/B08QDVZVGS?tag=pcbuilder00-20
324.95,G.Skill,Trident Z,32,4,DDR4,3600,16,https://amazon.com/dp/B073XD8H6V?tag=pcbuilder00-20
324.99,Corsair,CMT64GX5M2B6800C40,64,2,DDR5,6800,40,https://amazon.com/dp/B0C5M83K5M?tag=pcbuilder00-20
324.99,Corsair,CMP64GX5M2X6600C32W,64,2,DDR5,6600,32,https://amazon.com/dp/B0CHSFVHGW?tag=pcbuilder00-20
324.99,Corsair,CMP64GX5M2X6600C32,64,2,DDR5,6600,32,https://amazon.com/dp/B0CHSJGCJ2?tag=pcbuilder00-20
329.99,G.Skill,Trident Z5 RGB,64,2,DDR5,5600,36,https://amazon.com/dp/B09YMQXB4K?tag=pcbuilder00-20
332,G.Skill,Trident Z Neo,16,2,DDR4,3800,14,https://amazon.com/dp/B07ZTNFGSK?tag=pcbuilder00-20
332,Corsair,Vengeance LPX,32,2,DDR4,3200,16,https://amazon.com/dp/B07T7ZD13Y?tag=pcbuilder00-20
333.83,Corsair,Vengeance RGB,32,4,DDR4,3000,15,https://amazon.com/dp/B06XRG59PK?tag=pcbuilder00-20
335,Crucial,Ballistix RGB,32,2,DDR4,3600,16,https://amazon.com/dp/B083VMSRJJ?tag=pcbuilder00-20
335.41,G.Skill,Trident Z Royal,16,2,DDR4,4600,18,https://amazon.com/dp/B07L8ZFQ7V?tag=pcbuilder00-20
339,G.Skill,Ripjaws V,64,4,DDR4,3600,19,https://amazon.com/dp/B07FSSF17B?tag=pcbuilder00-20
339,Corsair,Vengeance RGB Pro,32,2,DDR4,3200,16,https://amazon.com/dp/B07TB47MN4?tag=pcbuilder00-20
339,G.Skill,Trident Z Royal,64,2,DDR4,2666,18,https://amazon.com/dp/B084NYS3GD?tag=pcbuilder00-20
339.99,Corsair,CS-CMT64GX5M2B5200C40W,64,2,DDR5,5200,40,https://amazon.com/dp/B09W2Z4QB8?tag=pcbuilder00-20
343,G.SKILL,Trident Z RGB,32,4,DDR4,3600,19,https://amazon.com/dp/B07PRN4RV7?tag=pcbuilder00-20
343.6,G.Skill,Trident Z Royal,32,2,DDR4,4266,17,https://amazon.com/dp/B08JS3NPY5?tag=pcbuilder00-20
344,G.Skill,Trident Z Royal,16,2,DDR4,4400,18,https://amazon.com/dp/B07VGNMH1N?tag=pcbuilder00-20
348.51,G.Skill,Trident Z Royal,64,2,DDR4,4000,18,https://amazon.com/dp/B08QZYCNLD?tag=pcbuilder00-20
349,Kingston,HyperX H2O,8,2,DDR3,2133,11,https://amazon.com/dp/B007Y6HNEY?tag=pcbuilder00-20
349.99,G.Skill,F5-8200J4052F24GX2-TZ5RW,48,2,DDR5,8200,40,https://amazon.com/dp/B0CBLFCZQH?tag=pcbuilder00-20
349.99,G.Skill,F5-6400J3239F48GX2-RS5K,96,2,DDR5,6400,32,https://amazon.com/dp/B0C6HVL8ZD?tag=pcbuilder00-20
354.99,Corsair,CMK96GX5M2B6000C30,96,2,DDR5,6000,30,https://amazon.com/dp/B0CCXQF414?tag=pcbuilder00-20
357.39,Corsair,Vengeance RGB Pro,32,2,DDR4,4000,18,https://amazon.com/dp/B08DP43NZL?tag=pcbuilder00-20
359.99,G.Skill,F5-6400J3239F48GX2-TZ5RW,96,2,DDR5,6400,32,https://amazon.com/dp/B0CBLCXXM8?tag=pcbuilder00-20
360.03,TEAMGROUP,FF3D548G8200HC38EDC01,48,2,DDR5,8200,38,https://amazon.com/dp/B0C4N11D1Q?tag=pcbuilder00-20
362.31,Corsair,Vengeance Performance,64,4,DDR4,2666,18,https://amazon.com/dp/B01BGZET9A?tag=pcbuilder00-20
363,Corsair,Vengeance RGB,32,4,DDR4,3466,16,https://amazon.com/dp/B06ZXY5XMW?tag=pcbuilder00-20
364.99,Corsair,CMP64GX5M4B6400C32,64,4,DDR5,6400,32,https://amazon.com/dp/B0CHSHWPRK?tag=pcbuilder00-20
364.99,Corsair,CMP64GX5M4B6400C32W,64,4,DDR5,6400,32,https://amazon.com/dp/B0CHSGBGRW?tag=pcbuilder00-20
364.99,Corsair,CMH96GX5M2B6000C30,96,2,DDR5,6000,30,https://amazon.com/dp/B0CCXSRKZT?tag=pcbuilder00-20
368.92,G.Skill,Trident Z Royal,32,4,DDR4,4000,17,https://amazon.com/dp/B07R8FMH9C?tag=pcbuilder00-20
369,XPG,AX5U6400C3232G-DCLARWH,64,2,DDR5,6400,32,https://amazon.com/dp/B0C6HXL6JC?tag=pcbuilder00-20
369.99,Corsair,CMK96GX5M2B6600C32,96,2,DDR5,6600,32,https://amazon.com/dp/B0CCXVXYQW?tag=pcbuilder00-20
369.99,G.Skill,F5-6400J3239F48GX2-TZ5RK,96,2,DDR5,6400,32,https://amazon.com/dp/B0C2BGD6SM?tag=pcbuilder00-20
369.99,Lexar,LD5CU016G-R5200GD2A,32,2,DDR5,5200,38,https://amazon.com/dp/B09X5CDT9B?tag=pcbuilder00-20
369.99,G.Skill,RipJaws V,128,4,DDR4,3200,16,https://amazon.com/dp/B083TB9VV2?tag=pcbuilder00-20
369.99,Corsair,Vengeance LPX,128,4,DDR4,2666,16,https://amazon.com/dp/B07V7WZ2H6?tag=pcbuilder00-20
378.53,G.Skill,Trident Z Royal,32,4,DDR4,3600,14,https://amazon.com/dp/B083ZKSP4M?tag=pcbuilder00-20
379,G.Skill,Trident Z RGB,64,4,DDR4,3200,16,https://amazon.com/dp/B07D8LGJRS?tag=pcbuilder00-20
379.99,Corsair,CMH96GX5M2B6600C32,96,2,DDR5,6600,32,https://amazon.com/dp/B0CCXSRN1Y?tag=pcbuilder00-20
382.27,G.Skill,TridentZ RGB,32,4,DDR4,4266,17,https://amazon.com/dp/B07CW3YN6S?tag=pcbuilder00-20
382.66,Corsair,CMH32GX5M2B5600C40,32,2,DDR5,5600,40,https://amazon.com/dp/B0B62W4L3C?tag=pcbuilder00-20
384.99,Corsair,CMH96GX5M2B6800C40,96,2,DDR5,6800,40,https://amazon.com/dp/B0CCXSCG5Q?tag=pcbuilder00-20
384.99,G.Skill,Ripjaws V,128,4,DDR4,3600,18,https://amazon.com/dp/B08B87BM4K?tag=pcbuilder00-20
385.83,Kingston,HyperX Fury RGB,64,4,DDR4,3200,16,https://amazon.com/dp/B07WHF2RQ4?tag=pcbuilder00-20
387.98,Kingston,ValueRAM,64,4,DDR3,1333,9,https://amazon.com/dp/B0083M3C0C?tag=pcbuilder00-20
389,G.Skill,Trident Z,32,2,DDR4,4000,19,https://amazon.com/dp/B07BF2S38H?tag=pcbuilder00-20
389,G.Skill,Trident Z RGB,32,4,DDR4,3600,17,https://amazon.com/dp/B01N7Z6UHP?tag=pcbuilder00-20
389,HyperX,Savage,16,2,DDR4,3000,15,https://amazon.com/dp/B01AG9FGF8?tag=pcbuilder00-20
391.26,G.Skill,Trident Z RGB,32,4,DDR4,4000,15,https://amazon.com/dp/B086N4BZSJ?tag=pcbuilder00-20
395.63,G.Skill,Trident Z Royal,32,4,DDR4,4000,17,https://amazon.com/dp/B07WW53FKF?tag=pcbuilder00-20
399.95,G.Skill,Trident Z RGB,32,4,DDR4,3000,15,https://amazon.com/dp/B01N5WAQB1?tag=pcbuilder00-20
399.99,G.Skill,F5-6800J3446F48GX2-RS5K,96,2,DDR5,6800,34,https://amazon.com/dp/B0C6HVCQD4?tag=pcbuilder00-20
399.99,G.Skill,RipJaws S5,64,2,DDR5,5200,30,https://amazon.com/dp/B09XYSXQ2T?tag=pcbuilder00-20
399.99,Corsair,Vengeance RGB Pro,128,4,DDR4,3000,16,https://amazon.com/dp/B08353YGJT?tag=pcbuilder00-20
