Title,Price,Brand,Model,Ram size,Quantity,Ram type,Ram speed,DIMM_type,CAS latency,Link
"G.Skill Trident Z Neo Series, 32GB (2 x 16GB) DDR4-3600MHz 288-Pin SDRAM CL15 Desktop Memory",159.99,G.Skill,Trident Z Neo,32 GB,2 x 16 GB,DDR4,3600 MHz,288-Pin,CL16,https://amazon.com/dp/B07WTS8T2W?tag=pcbuilder00-20
HyperX Predator Black 32GB kit 3600MHz DDR4 CL17 DIMM XMP Desktop PC Memory,/A,HyperX,Predator,32 GB,2 x 16 GB,DDR4,3600 MHz,288-Pin,CL17,https://amazon.com/dp/B07GNJSFVX?tag=pcbuilder00-20
HyperX Predator RGB High Performance - 8GB 3600MHz DDR4 CL17,/A,Kingston,HyperX Predator,8 GB,1 x 8 GB,DDR4,3600 MHz,288-Pin,CL18,https://amazon.com/dp/B07R219N8W?tag=pcbuilder00-20
ADATA XPG DDR4 D60G RGB 16GB (2x8GB) 3600MHz PC4-28800 U-DIMM CL18-20-20 Desktop Memory,/A,ADATA,XPG SPECTRIX D60G,16 GB,2 x 8 GB,DDR4,3600 MHz,288-Pin,CL18,https://amazon.com/dp/B07Z1HJGHD?tag=pcbuilder00-20
"Corsair Vengeance RGB Pro, 32GB (2 x 16GB) DDR4-3600MHz CL18 Desktop Memory",109.99,Corsair,Vengeance RGB Pro,32 GB,2 x 16 GB,DDR4,3600 MHz,288-Pin,CL18,https://amazon.com/dp/B082DJ19CK?tag=pcbuilder00-20
Patriot Viper Steel Series DDR4 64GB (2 x 32GB) 3600MHz Kit,189.99,Patriot Memory,Viper Steel,64 GB,2 x 32 GB,DDR4,3600 MHz,288-Pin,CL18,https://amazon.com/dp/B08688GFPD?tag=pcbuilder00-20
HyperX Fury Black 64GB 3600MHz DDR4 CL18 DIMM (Kit of 2),459,HyperX,HyperX Fury,64 GB,2 x 32 GB,DDR4,3600 MHz,288-Pin,CL18,https://amazon.com/dp/B089QV3HX2?tag=pcbuilder00-20
"HyperX Fury 128GB 3600MHz DDR4 CL18 DIMM (Kit of 4) HX436C18FB3K4/128, 128GB kit (4 x 32GB)",/A,HyperX,HyperX Fury,128 GB,4 x 32 GB,DDR4,3600 MHz,288-Pin,CL18,https://amazon.com/dp/B089QSL19K?tag=pcbuilder00-20
HyperX Fury 32GB 3600MHz DDR4 CL18 DIMM (Kit of 2),309.99 (Used),HyperX,HyperX Fury,32 GB,2 x 16 GB,DDR4,3600 MHz,288-Pin,CL18,https://amazon.com/dp/B089QT1Z4Q?tag=pcbuilder00-20
PNY XLR8 Gaming 32GB (2x16GB) DDR4 DRAM 3600MHz (PC4-28800) CL18 1.35V RGB Dual Channel Desktop Memory,69.99,PNY,MD32GK2D4360018XRGB,32 GB,2 x 16 GB,DDR4,3600 MHz,288-pin,CL18,https://amazon.com/dp/B08XZPH31G?tag=pcbuilder00-20
"G.Skill RipJaws V Series, 16GB (2 x 8GB) DDR4-3600MHz 288-Pin SDRAM CL18 Dual Channel Desktop Memory",52.99,G.Skill,RipJaws V,16 GB,2 x 8 GB,DDR4,3600 MHz,288-Pin,CL18,https://amazon.com/dp/B07XJLDHW4?tag=pcbuilder00-20
"Corsair Vengeance RGB Pro, 32GB (4 x 8GB) DDR4-3600MHz CL18 Desktop Memory",149.99,Corsair,Vengeance RGB Pro,32 GB,4 x 8 GB,DDR4,3600 MHz,288-Pin,CL18,https://amazon.com/dp/B07TB4J2DD?tag=pcbuilder00-20
"G.SKILL Trident Z Neo Series, 32GB (2 x 16GB) 288-Pin RGB DDR4-3600MHz CL18 Desktop Memory",119.99,G.Skill,Trident Z Neo,32 GB,2 x 16 GB,DDR4,3600 MHz,288-Pin,CL18,https://amazon.com/dp/B07WTSMHSY?tag=pcbuilder00-20
XPG DDR4 D50 RGB 32GB (2x16GB) 3600MHz PC4-28800 U-DIMM 288-Pins Desktop Memory CL18-22-22 Kit Grey (AX4U360016G18I-DT50),192,XPG,AX4U360016G18I-DT50,32 GB,2 x 16 GB,DDR4,3600 MHz,288-PIN,CL18,https://amazon.com/dp/B0966TKDFS?tag=pcbuilder00-20
XPG DDR4 D50 RGB 16GB (2x8GB) 3600MHz PC4-28800 U-DIMM 288-Pins Desktop Memory CL18-22-22 Kit,89.19,XPG,AX4U36008G18I-DT50,16 GB,2 x 8 GB,DDR4,3600 MHz,288-pin,CL18,https://amazon.com/dp/B0966S9347?tag=pcbuilder00-20
G.Skill Trident Z Neo Series 16GB (2 x 8GB) 288-Pin RGB PC4-28800 DDR4 3600MHz CL16-19-19-39 1.35V Desktop,99.99,G.Skill,Trident Z Neo,16 GB,2 x 8 GB,DDR4,3600 MHz,288-Pin,CL16,https://amazon.com/dp/B07WVT8SGF?tag=pcbuilder00-20
"G.SKILL Trident Z Neo Series, 16GB (2 x 8GB) DDR4-3600MHz 288-Pin CL18 RGB Desktop Memory",79.99,G.Skill,Trident Z Neo,16 GB,2 x 8 GB,DDR4,3600 MHz,288-Pin,CL18,https://amazon.com/dp/B07WGQZTKB?tag=pcbuilder00-20
TEAMGROUP T-Create Expert overclocking 10L DDR4 32GB Kit (2 x 16GB) 3600MHz (PC4 28800) CL18 Desktop Memory Module Ram,84.99,TEAMGROUP,T-Create Expert,32 GB,2 x 16 GB,DDR4,3600 MHz,288-Pin,CL18,https://amazon.com/dp/B091FKD2N3?tag=pcbuilder00-20
TEAMGROUP T-Create Expert overclocking 10L DDR4 16GB Kit (2 x 8GB) 3600MHz (PC4 28800) CL18 Desktop Memory Module Ram,46.99,TEAMGROUP,T-Create Expert,16 GB,2 x 8 GB,DDR4,3600 MHz,288-Pin,CL18,https://amazon.com/dp/B091FM9QZT?tag=pcbuilder00-20
TEAMGROUP T-Create Expert overclocking 10L DDR4 64GB Kit (2 x 32GB) 3600MHz (PC4 28800) CL18 Desktop Memory Module Ram,169.99,TEAMGROUP,T-Create Expert,64 GB,2 x 32 GB,DDR4,3600 MHz,288-Pin,CL18,https://amazon.com/dp/B091FLPCTM?tag=pcbuilder00-20
"G.Skill Ripjaws V, 32GB (2 x 16GB) DDR4-3600MHz Dual Channel CL16 Desktop Memory",114.99,G.Skill,Ripjaws V,32 GB,2 x 16 GB,DDR4,3600 MHz,288-Pin,CL16,https://amazon.com/dp/B07Z45XB3G?tag=pcbuilder00-20
"G.Skill Trident Z RGB Series, 16GB (2 x 8GB) DDR4-3600MHz 288-Pin SDRAM Dual Channel CL18 Desktop Memory",75.99,G.Skill,Trident Z RGB,16 GB,2 x 8 GB,DDR4,3600 MHz,288-Pin,CL18,https://amazon.com/dp/B08176RT4G?tag=pcbuilder00-20
Patriot Viper Steel RGB DDR4 64GB (2 x 32GB) 3600MHz Kit - PVSR464G360C0K,121.99,Patriot Memory,PVSR464G360C0K,64 GB,2 x 32 GB,DDR4,3600 MHz,288-pin,CL20,https://amazon.com/dp/B08N688HCH?tag=pcbuilder00-20
Patriot Viper Steel RGB DDR4 32GB (2 x 16GB) 3600MHz Kit - PVSR432G360C0K,69.99,Patriot Memory,PVSR432G360C0K,32 GB,2 x 16 GB,DDR4,3600 MHz,288-PIN,CL20,https://amazon.com/dp/B08N68K55C?tag=pcbuilder00-20
Patriot Viper Steel RGB DDR4 16GB (2 x 8GB) 3600MHz Kit - PVSR416G360C0K,48.99,Patriot Memory,PVSR416G360C0K,16 GB,2 x 8 GB,DDR4,3600 MHz,288-PIN,CL20,https://amazon.com/dp/B08N678TW4?tag=pcbuilder00-20
"OLOy Warhawk Aura, 16GB (2 x 8GB) DDR4-3600MHz Aura Sync RGB CL18 Desktop Gaming Memory",67.75,OLOy,Warhawk Aura,16 GB,2 x 8 GB,DDR4,3600 MHz,288-Pin,CL18,https://amazon.com/dp/B07V439NY2?tag=pcbuilder00-20
Corsair Vengeance LPX 32GB (2 x 16GB) DDR4 DRAM 3600MHz C18 AMD Ryzen Memory Kit,99.99,Corsair,Vengeance LPX,32 GB,2 x 16 GB,DDR4,3600 MHz,288-Pin,CL18,https://amazon.com/dp/B082DH1FZR?tag=pcbuilder00-20
Patriot Viper Elite II DDR4 32GB(2 x 16GB) 3600MHz Kit,59.99,Patriot Memory,PVE2432G360C0K,32 GB,2 x 16 GB,DDR4,3600 MHz,288-pin,CL20,https://amazon.com/dp/B0957XLCFM?tag=pcbuilder00-20
Corsair Vengeance RGB Pro SL 32GB (4x8GB) DDR4 3600 (PC4-28800) C18 1.35V,145.99,Corsair,Vengeance RGB,32 GB,4 x 8 GB,DDR4,3600 MHz,288-Pin,CL18,https://amazon.com/dp/B08SQ5G82Z?tag=pcbuilder00-20
KLEVV Hynix Chips 16GB (2 x 8GB) DDR4 Bolt X PC4-28800 3600MHz CL18 XMP 2.0 Non-RGB,33.99,KLEVV,KD48GU880-36A180U,16 GB,2 x 8 GB,DDR4,3600 MHz,288-pin,CL18,https://amazon.com/dp/B087XK3JZP?tag=pcbuilder00-20
Corsair Vengeance RGB Pro SL 32GB (2x16GB) DDR4 3600MHz (PC4-28800) C18 1.35V Desktop Memory,117.99,Corsair,Vengeance RGB Pro,32 GB,2 x 16 GB,DDR4,3600 MHz,288-Pin,CL18,https://amazon.com/dp/B08SPYCCF1?tag=pcbuilder00-20
Corsair Vengeance RGB Pro SL 32GB (2x16GB) DDR4 3600 (PC4-28800) C18 1.35V Optimized for AMD Ryzen,118.99,Corsair,Vengeance RGB Pro,32 GB,2 x 16 GB,DDR4,3600 MHz,288-Pin,CL18,https://amazon.com/dp/B08SQC325S?tag=pcbuilder00-20
TEAMGROUP T-Force Night Hawk RGB 3600MHz 16GB Kit (2x8GB) CL18 DDR4 SDRAM (PC4-28800) Desktop Memory Module ram,/A,TEAMGROUP,T-Force Night Hawk,16 GB,2 x 8 GB,DDR4,3600 MHz,288-Pin,CL18,https://amazon.com/dp/B07BZ12NJN?tag=pcbuilder00-20
"G.SKILL Trident Z Royal Series, 32GB (2 x 16GB) DDR4-3600MHz 288-Pin SDRAM CL19 Desktop Memory",139.99,G.Skill,Trident Z Royal,32 GB,2 x 16 GB,DDR4,3600 MHz,288-Pin,CL19,https://amazon.com/dp/B07SQ3T4X3?tag=pcbuilder00-20
TEAMGROUP T-Force Xtreem ARGB 3600MHz CL14 32GB (2x16GB) PC4-28800 Dual Channel DDR4 DRAM Desktop Gaming Memory Ram,259.99,TEAMGROUP,T-Force Xtreem ARGB,32 GB,2 x 16 GB,DDR4,3600 MHz,288-Pin,CL14,https://amazon.com/dp/B08T24YD3G?tag=pcbuilder00-20
TEAMGROUP T-Force Xtreem ARGB 3600MHz CL18 16GB Kit (2x8GB) PC4-28800 ARGB Dual Channel DDR4 SDRAM Desktop Gaming Memory Ram,89.99,TEAMGROUP,T-Force XTREEM ARGB,16 GB,2 x 8 GB,DDR4,3600 MHz,288-Pin,CL18,https://amazon.com/dp/B082HC4PF9?tag=pcbuilder00-20
TEAMGROUP T-Force Xtreem ARGB 3600MHz CL18 32GB (2x16GB) PC4-28800 Dual Channel DDR4 DRAM Desktop Gaming Memory Ram,139.99,TEAMGROUP,T-Force XTREEM ARGB,32 GB,2 x 16 GB,DDR4,3600 MHz,288-Pin,CL18,https://amazon.com/dp/B08T1RD9KT?tag=pcbuilder00-20
TEAMGROUP T-Force Xtreem ARGB 3600MHz CL18 16GB (2x8GB) PC4-28800 Dual Channel DDR4 DRAM Desktop Gaming Memory Ram,89.99,TEAMGROUP,T-Force XTREEM ARGB,16 GB,2 x 8 GB,DDR4,3600 MHz,288-Pin,CL18,https://amazon.com/dp/B08T1Q32H7?tag=pcbuilder00-20
TEAMGROUP T-Force Xtreem ARGB 3600MHz CL18 64GB (2x32GB) PC4-28800 Dual Channel DDR4 DRAM Desktop Gaming Memory Ram,209.99,TEAMGROUP,T-Force XTREEM ARGB,64 GB,2 x 32 GB,DDR4,3600 MHz,288-Pin,CL18,https://amazon.com/dp/B08T15CYKH?tag=pcbuilder00-20
OLOy DDR4 RAM 64GB (2x32GB) Warhawk Aura Sync RGB 3600 MHz CL18 1.35V 288-Pin Desktop Gaming UDIMM (MD4U323618DEDA),135.83,OLOy,MD4U323618DEDA,32 GB,2 x 16 GB,DDR4,3600 MHz,288-PIN,CL18,https://amazon.com/dp/B08T634K48?tag=pcbuilder00-20
Thermaltake Toughram RGB 16GB (2 x 8GB) DDR4-3600MHz RGB Motherboard Syncable Desktop Memory with CL18,129.99,Thermaltake,Toughram RGB,16 GB,2 x 8 GB,DDR4,3600 MHz,288-Pin,CL18,https://amazon.com/dp/B07XVZWQLQ?tag=pcbuilder00-20
Patriot Viper Steel RGB DDR4 16GB (1 x 16GB) 3600MHz Module - PVSR416G360C0,36.99,Patriot Memory,PVSR416G360C0,16 GB,1 x 16 GB,DDR4,3600 MHz,288-pin,CL20,https://amazon.com/dp/B08N68PKPR?tag=pcbuilder00-20
OLOy DDR4 RAM 16GB (2x8GB) Warhawk Aura Sync RGB 3600 MHz CL18 1.35V 288-Pin Desktop Gaming UDIMM,/A,OLOy,WarHawk RGB,16 GB,2 x 8 GB,DDR4,3600 MHz,288-Pin,CL18,https://amazon.com/dp/B07WP1M9J4?tag=pcbuilder00-20
"G.SKILL Ripjaws V Series, 32GB (2 x 16GB) DDR4-3600MHz 288-Pin CL19 Desktop Memory",99.99,G.Skill,RipJaws V,32 GB,2 x 16 GB,DDR4,3600 MHz,288-Pin,CL19,https://amazon.com/dp/B07FSWN49R?tag=pcbuilder00-20
Patriot Viper Steel DDR4 16GB (2 x 8GB) 3600MHz Kit - PVS416G360C8K,40.99,Patriot Memory,PVS416G360C8K,16 GB,2 x 8 GB,DDR4,3600 MHz,288-pin,CL18,https://amazon.com/dp/B088KS8CRN?tag=pcbuilder00-20
Patriot Viper Elite II DDR4 16GB(1 x 16GB) 3600MHz Single Memory Module,30.99,Patriot Memory,PVE2416G360C0,16 GB,1 x 16 GB,DDR4,3600 MHz,288-pin,CL20,https://amazon.com/dp/B0957Z9KHQ?tag=pcbuilder00-20
G.Skill TridentZ RGB Series 16GB (2 x 8GB) 288-Pin 3600MHz (PC4 28800) Desktop Memory,109.99,G.Skill,Trident Z RGB,16 GB,2 x 8 GB,DDR4,3600 MHz,288-Pin,CL17,https://amazon.com/dp/B01N4V82FW?tag=pcbuilder00-20
"G.Skill Ripjaws V Series, 64GB (2 x 32GB) DDR4-3600MHz CL18 Dual Channel Desktop Memory",199.99,G.Skill,RipJaws V,64 GB,2 x 32 GB,DDR4,3600 MHz,288-Pin,CL18,https://amazon.com/dp/B0884TNHNC?tag=pcbuilder00-20
XPG GAMMIX D45 DDR4 3600MHz 16GB (2x8GB) 288-Pin SDRAM PC4-28800 Memory Kit,82.49,XPG,D45,16 GB,2 x 8 GB,DDR4,3600 MHz,288-pin,CL18,https://amazon.com/dp/B096YGTMBK?tag=pcbuilder00-20
Corsair Vengeance RGB Pro 16GB (1x16GB) DDR4 3600 (PC4-28800) C18 Optimized for AMD Ryzen,61.99,Corsair,Vengeance RGB Pro,16 GB,1 x 16 GB,DDR4,3600 MHz,288-Pin,CL18,https://amazon.com/dp/B08D6828YN?tag=pcbuilder00-20
G.SKILL Trident Z Neo (for AMD Ryzen) Series 32GB (4 x 8GB) RGB SDRAM DDR4 3600 Desktop Memory,159.99,G.Skill,Trident Z Neo,32 GB,4 x 8 GB,DDR4,3600 MHz,288-Pin,CL18,https://amazon.com/dp/B07WSTCHP2?tag=pcbuilder00-20
Kingston HyperX Predator 128GB 3600MHz DDR4 CL18 DIMM (Kit of 4) XMP,/A,Kingston,HyperX Predator,128 GB,4 x 32 GB,DDR4,3600 MHz,288-Pin,CL18,https://amazon.com/dp/B089NZ3MN6?tag=pcbuilder00-20
G.Skill 64GB DDR4 TridentZ RGB 3600Mhz PC4-28800 CL18 1.35V Dual Channel Kit (2x32GB),219.99,G.Skill,Trident Z RGB,64 GB,2 x 32 GB,DDR4,3600 MHz,288-Pin,CL18,https://amazon.com/dp/B087T7DWSN?tag=pcbuilder00-20
CORSAIR Vengeance LPX 16GB (2 x 8GB) DDR4 3600 (PC4-28800) C20 1.35V Desktop Memory,91,Corsair,Vengeance LPX,16 GB,2 x 8 GB,DDR4,3600 MHz,288-Pin,CL20,https://amazon.com/dp/B083JX396K?tag=pcbuilder00-20
"Corsair Vengeance LPX, 16GB (2 x 8GB) DDR4-3600MHz AMD Optimized CL20 Desktop Memory",121.87,Corsair,Vengeance LPX,16 GB,2 x 8 GB,DDR4,3600 MHz,288-Pin,CL20,https://amazon.com/dp/B086974PLV?tag=pcbuilder00-20
G.Skill Trident Z NEO Series 64GB (2 x 32GB) 288-Pin SDRAM DDR4-3600 (PC4-28800) CL18-22-22-42 1.35V Dual Channel Desktop Memory,214.99,G.Skill,Trident Z Neo,64 GB,2 x 32 GB,DDR4,3600 MHz,288-Pin,CL18,https://amazon.com/dp/B088CTJLHP?tag=pcbuilder00-20
KLEVV CRAS X RGB 16GB (2 x 8GB) DDR4 Gaming UDIMM PC4-28800 3600MHz CL18 SK Hynix Chips 288 Pin Desk Ram Memory,64.99,KLEVV,CRAS X RGB,16 GB,2 x 8 GB,DDR4,3600 MHz,288-Pin,CL18,https://amazon.com/dp/B087XHZN4N?tag=pcbuilder00-20
KLEVV CRAS X RGB 32GB (2 x 16GB) DDR4 Gaming UDIMM PC4-28800 3600MHz CL18 SK Hynix Chips 288 Pin Desk Ram Memory,109.99,KLEVV,CRAS X RGB,32 GB,2 x 16 GB,DDR4,3600 MHz,288-Pin,CL18,https://amazon.com/dp/B087XJ3BNH?tag=pcbuilder00-20
OLOy DDR4 RAM 32GB (2x16GB) 3600 MHz CL18 1.35V 288-Pin Desktop Gaming UDIMM,72.24,OLOy,MD4U1636181CHKDA,32 GB,2 x 16 GB,DDR4,3600 MHz,288-pin,CL18,https://amazon.com/dp/B08543K4HY?tag=pcbuilder00-20
Thermaltake TOUGHRAM RGB White DDR4 3600MHz 16GB (8GB x 2) 16.8 Million Color RGB Alexa/Razer Chroma/5V Motherboard Syncable RGB Memory,129.99,Thermaltake,TOUGHRAM RGB,16 GB,2 x 8 GB,DDR4,3600 MHz,288-Pin,CL18,https://amazon.com/dp/B08163ZPJR?tag=pcbuilder00-20
Corsair Vengeance LPX 16GB (2x8GB) DDR4 3600 (PC4-28800) C16 1.35V AMD and Intel Optimized Desktop Memory,66.99,Corsair,Vengeance LPX,16 GB,2 x 8 GB,DDR4,3600 MHz,288-Pin,CL16,https://amazon.com/dp/B08PW3RDPN?tag=pcbuilder00-20
Corsair Dominator Platinum RGB 32GB (2x16GB) DDR4 3600 (PC4-28800) C18 1.35V AMD Optimized Memory,164.99,Corsair,Dominator Platinum RGB,32 GB,2 x 16 GB,DDR4,3600 MHz,288-Pin,CL18,https://amazon.com/dp/B088G14FXL?tag=pcbuilder00-20
ADATA XPG Spectrix D80 Liquid-Cooled RGB DDR4 3600MHz 16GB (2x8GB) 288-Pin PC4-28800 Desktop U-DIMM Memory Retail Kit,254.31,ADATA,XPG Spectrix D80,16 GB,2 x 8 GB,DDR4,3600 MHz,288-Pin,CL17,https://amazon.com/dp/B07D2VJXX4?tag=pcbuilder00-20
G.SKILL 16GB (2 x 8GB) Trident Z Neo Series DDR4 PC4-28800 3600 MHz 288-Pin Desktop Memory Model,152.99,G.Skill,Trident Z Neo,16 GB,2 x 8 GB,DDR4,3600 MHz,288-Pin,CL14,https://amazon.com/dp/B084M86LP8?tag=pcbuilder00-20
PNY XLR8 Gaming 16GB (2x8GB) DDR4 DRAM 3600MHz (PC4-28800) CL18 1.35V Low Profile Dual Channel Desktop (DIMM),60.99,PNY,MD16GK2D4360018LP,16 GB,2 x 8 GB,DDR4,3600 MHz,288-pin,CL18,https://amazon.com/dp/B09HS5C12M?tag=pcbuilder00-20
Thermaltake TOUGHRAM Z-ONE RGB DDR4 3600MHz 16GB (8GB x 2) 16.8 Million Color RGB Alexa/Razer Chroma/5V Motherboard Syncable RGB,139.99,Thermaltake,TOUGHPOWER Z-ONE RGB,16 GB,2 x 8 GB,DDR4,3600 MHz,288-Pin,CL18,https://amazon.com/dp/B0837JPTZ9?tag=pcbuilder00-20
"Crucial Ballistix Elite, 16GB (2 x 8GB) DDR4-3600MHz High Performance CL16 Desktop Gaming Memory",/A,Crucial,Ballistix Elite,16 GB,2 x 8 GB,DDR4,3600 MHz,288-Pin,CL16,https://amazon.com/dp/B07NPKTRS1?tag=pcbuilder00-20
G.SKILL 16GB (2 x 8GB) Ripjaws V Series DDR4 PC4-28800 3600MHz for Intel Z170 Platform Desktop Memory Model,172,G.Skill,Ripjaws V,16 GB,2 x 8 GB,DDR4,3600 MHz,288-Pin,CL16,https://amazon.com/dp/B0199STG76?tag=pcbuilder00-20
"G.Skill Tident Z RGB, 16GB (2 x 8GB) DDR4-3600MHz CL16 Desktop Memory",112.74,G.Skill,Tident Z RGB,16 GB,2 x 8 GB,DDR4,3600 MHz,288-Pin,CL16,https://amazon.com/dp/B07Z87LXY1?tag=pcbuilder00-20
Mushkin Redline Lumina – DDR4 RGB Gaming DRAM – 32GB (2x16GB) UDIMM Memory Kit,70,Mushkin,MLA4C360GKKP16GX2,32 GB,2 x 16 GB,DDR4,3600 MHz,288-pin,CL16,https://amazon.com/dp/B093GCM5LM?tag=pcbuilder00-20
G.Skill Trident Z Royal Series 64GB (2 x 32GB) 288-Pin SDRAM PC4-28800 DDR4 3600 CL18-22-22-42 1.35V Dual Channel Desktop Memory,249.99,G.Skill,Trident Z Royal,64 GB,2 x 32 GB,DDR4,3600 MHz,288-Pin,CL18,https://amazon.com/dp/B088KTC1TB?tag=pcbuilder00-20
CORSAIR VENGEANCE LPX 16GB (2X 8GB) DDR4 3600(PC4-28800) C141.45V AMD OptimizedMemory,189,Corsair,Vengeance LPX,16 GB,2 x 8 GB,DDR4,3600 MHz,288-Pin,CL14,https://amazon.com/dp/B07VGJGKX1?tag=pcbuilder00-20
"Gigabyte AORUS RGB, 16GB (2 x 8GB) DDR4-3600MHz 288-Pin CL18 Desktop Memory",279,Gigabyte,AORUS RGB,16 GB,2 x 8 GB,DDR4,3600 MHz,288-Pin,CL18,https://amazon.com/dp/B084KGJDDM?tag=pcbuilder00-20
"G.Skill Ripjaws V, 32GB (2 x 16GB) DDR4-3600MHz CL18 Desktop Gaming Memory",114.99,G.Skill,RipJaws V,32 GB,2 x 16 GB,DDR4,3600 MHz,288-Pin,CL18,https://amazon.com/dp/B07Z86WC1Z?tag=pcbuilder00-20
ADATA XPG DDR4 D60G RGB 16GB (2x8GB) 3600MHz PC4-28800 U-DIMM Desktop Memory CL17-18,/A,ADATA,XPG SPECTRIX,16 GB,2 x 8 GB,DDR4,3600 MHz,288-Pin,CL17,https://amazon.com/dp/B07QVWLJHQ?tag=pcbuilder00-20
OLOy DDR4 RAM 16GB (2x8GB) 3600 MHz CL18 1.35V 288-Pin Desktop Gaming UDIMM(MD4U0836180BHKDA),45.36,OLOy,MD4U0836180BHKDA,16 GB,2 x 8 GB,DDR4,3600 MHz,288-PIN,CL18,https://amazon.com/dp/B085FY18JT?tag=pcbuilder00-20
G.SKILL 128GB (4 x 32GB) Trident Z Neo Series DDR4 PC4-28800 3600MHz Intel XMP 2.0 Desktop Memory,449.99,G.Skill,Trident Z Neo,128 GB,4 x 32 GB,DDR4,3600 MHz,288-Pin,CL18,https://amazon.com/dp/B0893PPN4V?tag=pcbuilder00-20
G.Skill RipJaws V Series 128GB (4 x 32GB) 288-Pin SDRAM PC4-28800 DDR4 3600 CL18-22-22-42 1.35V Quad Channel Desktop Memory,384.99,G.Skill,Ripjaws V,128 GB,4 x 32 GB,DDR4,3600 MHz,288-Pin,CL18,https://amazon.com/dp/B08B87BM4K?tag=pcbuilder00-20
G.Skill 16GB (2 x 8GB) TridentZ Series DDR4 PC4-28800 3600MHz Intel Z170 Platform Desktop Memory,/A,G.Skill,Trident Z,16 GB,2 x 8 GB,DDR4,3600 MHz,288-Pin,CL15,https://amazon.com/dp/B01EI5YROC?tag=pcbuilder00-20
"Corsair Vengeance LPX, 16GB (2 x 8GB) DDR4-3600MHz DRAM Desktop Memory with CL18",/A,Corsair,Vengeance LPX,16 GB,2 x 8 GB,DDR4,3600 MHz,288-Pin,CL18,https://amazon.com/dp/B01AKWSUOU?tag=pcbuilder00-20
Lexar Hades RGB 16GB (2x8GB) DDR4 RAM 3600MHz CL18 Desktop Memory LD4BU008G-R3600UDLH,48.99,Lexar,LD4BU008G-R3600UDLH,16 GB,2 x 8 GB,DDR4,3600 MHz,288-PIN,CL18,https://amazon.com/dp/B099GXKWLZ?tag=pcbuilder00-20
Lexar Hades RGB 32GB (2x16GB) DDR4 RAM 3600MHz CL18 Desktop Memory,69.99,Lexar,LD4BU016G-R3600UDLH,32 GB,2 x 16 GB,DDR4,3600 MHz,288-pin,CL18,https://amazon.com/dp/B099H1DCJC?tag=pcbuilder00-20
Corsair Vengeance LPX 32GB DDR4 DRAM 3600MHz C18 Kit,230,Corsair,Vengeance LPX,32 GB,4 x 8 GB,DDR4,3600 MHz,288-Pin,CL18,https://amazon.com/dp/B01AKWV600?tag=pcbuilder00-20
"G-Skill Trident Z Memoria, 32GB (2 x 16GB) DDR4-3600MHz 288-Pin CL18 Desktop Gaming Memory",185.99,G.Skill,Trident Z Memoria,32 GB,2 x 16 GB,DDR4,3600 MHz,288-Pin,CL18,https://amazon.com/dp/B07Z87ZMN3?tag=pcbuilder00-20
"G.SKILL Ripjaws V Series, 16GB (2 x 8GB) DDR4-3600MHz 288-Pin CL19 Desktop Memory",67.99,G.Skill,RipJaws V,16 GB,2 x 8 GB,DDR4,3600 MHz,288-Pin,CL19,https://amazon.com/dp/B07KTC3TBM?tag=pcbuilder00-20
"G.SKILL Trident Z Neo Series, 32GB (4 x 8GB) DDR4-3600MHz 288-Pin SDRAM CL16 Desktop Memory",279,G.Skill,Trident Z Neo,32 GB,4 x 8 GB,DDR4,3600 MHz,288-Pin,CL16,https://amazon.com/dp/B07WW7VQXG?tag=pcbuilder00-20
"G.SKILL TridentZ RGB Series, 32GB (2 x 16GB) DDR4-3600MHz 288-Pin Desktop Memory",175.14,G.Skill,Trident Z RGB,32 GB,2 x 16 GB,DDR4,3600 MHz,288-Pin,CL16,https://amazon.com/dp/B084M6S4VQ?tag=pcbuilder00-20
HyperX Fury 64GB 3600MHz DDR4 CL18 DIMM (Kit of 4),/A,HyperX,HyperX Fury,64 GB,4 x 16 GB,DDR4,3600 MHz,288-Pin,CL18,https://amazon.com/dp/B089QV988Q?tag=pcbuilder00-20
"Corsair Dominator Platinum RGB 32GB DDR4 3600MHz Memory Module (32GB, 4X 8GB, DDR4, 3600MHz, 288-pin DIMM)",299.99,Corsair,Dominator Platinum,32 GB,4 x 8 GB,DDR4,3600 MHz,288-Pin,CL16,https://amazon.com/dp/B07P5GWXR4?tag=pcbuilder00-20
G.Skill Trident Z Royal Series 128GB (4 x 32GB) 288-Pin SDRAM PC4-28800 DDR4 3600 CL18-22-22-42 1.35V Quad Channel Desktop Memory,479.99,G.Skill,Trident Z Royal,128 GB,4 x 32 GB,DDR4,3600 MHz,288-Pin,CL18,https://amazon.com/dp/B0897SJ1WQ?tag=pcbuilder00-20
G.Skill Trident Z RGB 128GB (4 x 32GB) 288-Pin SDRAM PC4-28800 DDR4 3600 CL18-22-22-42 1.35V Quad Channel Desktop Memory,424.99,G.Skill,Trident Z RGB,128 GB,4 x 32 GB,DDR4,3600 MHz,288-Pin,CL18,https://amazon.com/dp/B08924XR69?tag=pcbuilder00-20
"Antec Katana RGB Memory, 16GB (2x8GB) DDR4 3600 (PC4-28800) C18 Desktop",157.34,Antec,AM4U36188G11-7DKR,16 GB,2 x 8 GB,DDR4,3600 MHz,288-PIN,CL18,https://amazon.com/dp/B08DRJ2VYQ?tag=pcbuilder00-20
